title,theme,year,shp_zip,geojson,csv,kml,rest,landing
2021 - Magallanes y La Antartica Chilena - Siniestros Individuales,Siniestros individuales,2021,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b404924831c4069ad08ed318e5993e9/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b404924831c4069ad08ed318e5993e9/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b404924831c4069ad08ed318e5993e9/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2b404924831c4069ad08ed318e5993e9/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Magallanes2021/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/2b404924831c4069ad08ed318e5993e9_0
2021 - Maule - Siniestros Individuales,Siniestros individuales,2021,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/07b6511792c44902b20cbd0f82dd5c05/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/07b6511792c44902b20cbd0f82dd5c05/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/07b6511792c44902b20cbd0f82dd5c05/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/07b6511792c44902b20cbd0f82dd5c05/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Maule2021/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/07b6511792c44902b20cbd0f82dd5c05_0
2021 - Ñuble - Siniestros Individuales,Siniestros individuales,2021,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8a1ca9a35c944c9ebd83d2f621957d1e/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8a1ca9a35c944c9ebd83d2f621957d1e/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8a1ca9a35c944c9ebd83d2f621957d1e/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8a1ca9a35c944c9ebd83d2f621957d1e/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_%C3%91uble2021/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/8a1ca9a35c944c9ebd83d2f621957d1e_0
2021 - Tarapacá - Siniestros Individuales,Siniestros individuales,2021,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f1da1766055e4d0da9ead17e63a293f8/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f1da1766055e4d0da9ead17e63a293f8/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f1da1766055e4d0da9ead17e63a293f8/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f1da1766055e4d0da9ead17e63a293f8/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Tarapac%C3%A12021/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/f1da1766055e4d0da9ead17e63a293f8_0
2021 - Valparaíso - Siniestros Individuales,Siniestros individuales,2021,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/521901747736499a8dcdf58022318a3c/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/521901747736499a8dcdf58022318a3c/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/521901747736499a8dcdf58022318a3c/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/521901747736499a8dcdf58022318a3c/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Valpara%C3%ADso2021/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/521901747736499a8dcdf58022318a3c_0
2018 - Araucania - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2699e7404c9e4630804da5281edd4e9f/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2699e7404c9e4630804da5281edd4e9f/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2699e7404c9e4630804da5281edd4e9f/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/2699e7404c9e4630804da5281edd4e9f/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_Araucania/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/2699e7404c9e4630804da5281edd4e9f_0
2018 - Arica y Parinacota - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b8f2fc0336164e9cb5d6b7d9ce011992/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b8f2fc0336164e9cb5d6b7d9ce011992/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b8f2fc0336164e9cb5d6b7d9ce011992/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b8f2fc0336164e9cb5d6b7d9ce011992/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_AricayParinacota/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/b8f2fc0336164e9cb5d6b7d9ce011992_0
2022 - Antofagasta - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/5ce75f6238ac4d89ad4a00969a0fbaaf/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/5ce75f6238ac4d89ad4a00969a0fbaaf/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/5ce75f6238ac4d89ad4a00969a0fbaaf/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/5ce75f6238ac4d89ad4a00969a0fbaaf/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Antofagasta_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/5ce75f6238ac4d89ad4a00969a0fbaaf_0
2022 - Arica y Parinacota - Siniestros Individuales ,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8776165a7ae647a38d9f1ffbf91eaec3/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8776165a7ae647a38d9f1ffbf91eaec3/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8776165a7ae647a38d9f1ffbf91eaec3/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/8776165a7ae647a38d9f1ffbf91eaec3/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Arica_y_Parinacota_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/8776165a7ae647a38d9f1ffbf91eaec3_0
2022 - Araucania - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a7cd1f40a6514e67b9acb98010afc5d9/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a7cd1f40a6514e67b9acb98010afc5d9/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a7cd1f40a6514e67b9acb98010afc5d9/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a7cd1f40a6514e67b9acb98010afc5d9/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Araucania_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/a7cd1f40a6514e67b9acb98010afc5d9_0
 2022 -  Atacama - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c6c12da793f74e7fb09b3d9936c58f7a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c6c12da793f74e7fb09b3d9936c58f7a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c6c12da793f74e7fb09b3d9936c58f7a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/c6c12da793f74e7fb09b3d9936c58f7a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Atacama_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/c6c12da793f74e7fb09b3d9936c58f7a_0
2022 - Aysén del General Carlos Ibañez del Campo - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b22e212ae5734e3c82ffacc7a1e90dad/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b22e212ae5734e3c82ffacc7a1e90dad/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b22e212ae5734e3c82ffacc7a1e90dad/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b22e212ae5734e3c82ffacc7a1e90dad/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Aysen_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/b22e212ae5734e3c82ffacc7a1e90dad_0
2022 -  Biobio - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cfc0646c7a6c4d15bccc399563463063/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cfc0646c7a6c4d15bccc399563463063/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cfc0646c7a6c4d15bccc399563463063/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cfc0646c7a6c4d15bccc399563463063/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Biobio_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/cfc0646c7a6c4d15bccc399563463063_0
2022 - Coquimbo - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/be4760a0e234489d98958e8f6503edad/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/be4760a0e234489d98958e8f6503edad/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/be4760a0e234489d98958e8f6503edad/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/be4760a0e234489d98958e8f6503edad/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Coquimbo_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/be4760a0e234489d98958e8f6503edad_0
2022 - Libertador General Bernardo OHiggins - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/01c578458b9f4c638963d80de4676631/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/01c578458b9f4c638963d80de4676631/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/01c578458b9f4c638963d80de4676631/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/01c578458b9f4c638963d80de4676631/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Lib__Bdo__Ohiggins_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/01c578458b9f4c638963d80de4676631_0
2022 - Los Lagos - Siniestros Individuales ,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ca93391a23f84f10a9722e3111f6452d/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ca93391a23f84f10a9722e3111f6452d/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ca93391a23f84f10a9722e3111f6452d/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ca93391a23f84f10a9722e3111f6452d/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Los_Lagos_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/ca93391a23f84f10a9722e3111f6452d_0
2022 - Los Rios - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7edd895571d643cd81b5cf4717610158/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7edd895571d643cd81b5cf4717610158/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7edd895571d643cd81b5cf4717610158/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/7edd895571d643cd81b5cf4717610158/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Los_Rios_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/7edd895571d643cd81b5cf4717610158_0
2022 - Ñuble - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/885caf1de3ca42948d4cb7f16b19bba0/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/885caf1de3ca42948d4cb7f16b19bba0/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/885caf1de3ca42948d4cb7f16b19bba0/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/885caf1de3ca42948d4cb7f16b19bba0/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_%C3%91uble_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/885caf1de3ca42948d4cb7f16b19bba0_0
2022 - Magallanes y la Antartica Chilena - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a246842f26244e31a679b56f5918a1ea/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a246842f26244e31a679b56f5918a1ea/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a246842f26244e31a679b56f5918a1ea/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a246842f26244e31a679b56f5918a1ea/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Magallanes_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/a246842f26244e31a679b56f5918a1ea_0
2022 - Maule - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a3e7a0608a88460c9a84155086883178/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a3e7a0608a88460c9a84155086883178/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a3e7a0608a88460c9a84155086883178/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/a3e7a0608a88460c9a84155086883178/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Maule_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/a3e7a0608a88460c9a84155086883178_0
2022 - Tarapaca - Siniestros Individuales,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/548b4f28b0e44158ae07dc095fb41586/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/548b4f28b0e44158ae07dc095fb41586/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/548b4f28b0e44158ae07dc095fb41586/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/548b4f28b0e44158ae07dc095fb41586/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Tarapaca_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/548b4f28b0e44158ae07dc095fb41586_0
2022 - Valparaíso - Siniestros Individuales ,Siniestros individuales,2022,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0ae7e7dd5ede44aea00374486ef4a4be/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0ae7e7dd5ede44aea00374486ef4a4be/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0ae7e7dd5ede44aea00374486ef4a4be/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0ae7e7dd5ede44aea00374486ef4a4be/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_Individuales_Valparaiso_2022/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/0ae7e7dd5ede44aea00374486ef4a4be_0
2018 - Aysén del General Carlos Ibañez del Campo - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cd6895cca53342689f12b6f32643e19a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cd6895cca53342689f12b6f32643e19a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cd6895cca53342689f12b6f32643e19a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/cd6895cca53342689f12b6f32643e19a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_Aysen/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/cd6895cca53342689f12b6f32643e19a_0
2018 - Los Rios - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9b4ce81edd11434082b021c672a22091/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9b4ce81edd11434082b021c672a22091/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9b4ce81edd11434082b021c672a22091/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9b4ce81edd11434082b021c672a22091/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_LosRios/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/9b4ce81edd11434082b021c672a22091_0
2018 - Magallanes y la Antartica Chilena - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/3a16a24760904c25a35478e0fa39f00c/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/3a16a24760904c25a35478e0fa39f00c/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/3a16a24760904c25a35478e0fa39f00c/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/3a16a24760904c25a35478e0fa39f00c/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_Magallanes/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/3a16a24760904c25a35478e0fa39f00c_0
2018 - Maule - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b187440ab7ab4042915062d0f1640386/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b187440ab7ab4042915062d0f1640386/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b187440ab7ab4042915062d0f1640386/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b187440ab7ab4042915062d0f1640386/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_Maule/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/b187440ab7ab4042915062d0f1640386_0
2018 - Ñuble - Siniestros Individuales ,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ab28a4eebadb4105bed7bcac0a5c7909/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ab28a4eebadb4105bed7bcac0a5c7909/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ab28a4eebadb4105bed7bcac0a5c7909/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/ab28a4eebadb4105bed7bcac0a5c7909/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018%C3%91uble/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/ab28a4eebadb4105bed7bcac0a5c7909_0
2020 - Biobío - Siniestros Individuales,Siniestros individuales,2020,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f63040823fef4df69892c04b17ce0f7a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f63040823fef4df69892c04b17ce0f7a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f63040823fef4df69892c04b17ce0f7a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/f63040823fef4df69892c04b17ce0f7a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/SiniestrosBiobio2020/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/f63040823fef4df69892c04b17ce0f7a_0
2016 - Biobío - Siniestros Individuales,Siniestros individuales,2016,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d0a6c27eabfb4b219c510b83df9a1d99/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d0a6c27eabfb4b219c510b83df9a1d99/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d0a6c27eabfb4b219c510b83df9a1d99/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/d0a6c27eabfb4b219c510b83df9a1d99/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/SiniestrosBiobio2016/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/d0a6c27eabfb4b219c510b83df9a1d99_0
2019 - Libertador Bernardo O'Higgins - Siniestros Individuales,Siniestros individuales,2019,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/612b922d7a0e41a895d1e0def591af8f/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/612b922d7a0e41a895d1e0def591af8f/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/612b922d7a0e41a895d1e0def591af8f/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/612b922d7a0e41a895d1e0def591af8f/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros_LiberBO2019/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/612b922d7a0e41a895d1e0def591af8f_0
2015 - Biobío - Siniestros Individuales,Siniestros individuales,2015,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/83f8fe830b9e472ab81d9299407ca70a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/83f8fe830b9e472ab81d9299407ca70a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/83f8fe830b9e472ab81d9299407ca70a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/83f8fe830b9e472ab81d9299407ca70a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/SiniestrosBiobio2015/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/83f8fe830b9e472ab81d9299407ca70a_0
2016 - Valparaíso - Siniestros Individuales,Siniestros individuales,2016,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0b66887aa5864c83a435a2aa26aca26a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0b66887aa5864c83a435a2aa26aca26a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0b66887aa5864c83a435a2aa26aca26a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/0b66887aa5864c83a435a2aa26aca26a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/SiniestrosValpo2016/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/0b66887aa5864c83a435a2aa26aca26a_0
2015 - Valparaíso - Siniestros Individuales,Siniestros individuales,2015,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b02d7780ed214786a7ccdce38868ebdb/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b02d7780ed214786a7ccdce38868ebdb/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b02d7780ed214786a7ccdce38868ebdb/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/b02d7780ed214786a7ccdce38868ebdb/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/SiniestrosValpo2015/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/b02d7780ed214786a7ccdce38868ebdb_0
2021 - Metropolitana de Santiago - Siniestros Individuales,Siniestros individuales,2021,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/4b636b2f27164b0ebbeca0ab9db4d08a/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/4b636b2f27164b0ebbeca0ab9db4d08a/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/4b636b2f27164b0ebbeca0ab9db4d08a/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/4b636b2f27164b0ebbeca0ab9db4d08a/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/SiniestrosRM2021/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/4b636b2f27164b0ebbeca0ab9db4d08a_0
2018 - Libertador Bernardo O'Higgins - Siniestros Individuales,Siniestros individuales,2018,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9bcf15f8493543508b70adae84ca21ef/shapefile?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9bcf15f8493543508b70adae84ca21ef/geojson?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9bcf15f8493543508b70adae84ca21ef/csv?layers=0,https://mapas-conaset.opendata.arcgis.com/api/download/v1/items/9bcf15f8493543508b70adae84ca21ef/kml?layers=0,https://services3.arcgis.com/vaJl1B5HEzZj7154/arcgis/rest/services/Siniestros2018_OHiggins/FeatureServer/0,https://mapas-conaset.opendata.arcgis.com/datasets/9bcf15f8493543508b70adae84ca21ef_0
